Nuclear,Lignite,HardCoal,NaturalGas,Oil(light),Oil(heavy),OtherFuels,Waste,RoR,Biomass,Geothermal
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
0.85,0.82,0.85,0.85,0.85,0.85,0.53,0.65,0.56,0.65,0.31
